,dir/5WEKPBBWFKF47XDYW5QBC36KFVBYJFE5.pdf,dir/IM4NOHWT2KSDC4FBCAXQW722XG3AZCNP.pdf,dir/CS4O7BCLPRK6J5MKIK7BPBFC2UURCM7X.pdf,dir/HGJIJLL3ZVEO2ISTFZSKH53BIC2K3UYX.pdf,dir/BNAB3PKSEPVY6LVEMD6PZQXWXMDDTQ7U.pdf,dir/KAI53AEUTC4X3GRV6WZDEZUWVEYPTPPU.pdf,dir/6RWOLVNDX4CTI4PAGDGMWC3FFBTVW3TK.pdf,dir/LFGBSD5XRLBIZCRBVWTKQPP2JEVRWRRS.pdf,dir/EKWVDOMQ3BRDHPPTHV47A37AY2NUS7XK.pdf,dir/6A2V6MYYSW4C6QUKXJX7BEGNPYKZGV6O.pdf
neilsen,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
freight,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
line,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
met,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
oppos,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
forward,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
trial,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
quot,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
fed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
civ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
p,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
rest,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
conclusori,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
statement,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
nilsson,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
robbin,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dalgarn,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
berlin,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
carson,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
wurst,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
louisiana,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hydrolec,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
preced,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
bound,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
volum,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
under,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
sanction,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unfair,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
immigrationrel,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fraud,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
consecut,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
reprint,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pinpoint,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
issuanc,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
seriatim,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pertin,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
w,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
hen,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
denial,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
such,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
goldenfield,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ordinari,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
object,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
automat,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
beberaggi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
transit,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
auth,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
swk,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sdni,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
alia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
donovan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
carl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
drug,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
d,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
technolog,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mah,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
frd,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
nev,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unnecessari,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
via,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
class,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
constru,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
cf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
guidelin,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
withdrawn,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ani,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
conclus,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unless,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
relief,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
prior,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
rohman,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
leaman,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tank,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
f,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
supp,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
oppon,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
formal,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
among,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
thing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
clearli,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
context,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
merit,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
action,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
subserv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
therebi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
satisfi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
prejudic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
maintain,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
emphasi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
excus,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
discret,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
becaus,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
languag,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
permiss,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
except,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
cut,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
express,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ladouceur,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
cv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
rsp,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ndni,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
oct,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
o,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
neill,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
medad,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mich,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ropfogel,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
kan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
cocacola,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
bottl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
coca,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
cola,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
del,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
kleckner,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
glover,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
truck,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
situat,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
statut,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
sooner,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
quit,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
volumin,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
princip,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
process,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
render,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
problemat,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
speak,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
halt,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
prepar,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
understood,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
engag,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
threeweek,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
crimin,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
virtual,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pm,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
expand,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
shown,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
past,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
week,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
frame,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sometim,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
monopol,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
noth,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
middl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
abil,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
justifi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
month,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
bother,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
prompt,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
let,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
lack,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
attent,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
notifi,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
serious,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
urgenc,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
deserv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
neglect,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
conclud,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
interest,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
central,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
se,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sheet,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
metal,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
int,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
aflcio,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tripodi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
philosophi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
scenario,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
whose,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
duti,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pursu,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
circumst,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
injustic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
reward,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
glare,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
disregard,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
promot,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fair,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
effici,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
commission,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
revenu,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
role,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
appel,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
patent,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
expediti,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
litig,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
all,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
item,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
arguabl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
waiv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
boyl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
leviton,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
mfg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ind,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
bar,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
assess,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
fee,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
pleasant,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hill,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
bank,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
wd,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
proper,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
coupl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
successor,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pure,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
resolv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
conflict,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
opinion,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
mix,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
advisori,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
eliminat,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
improp,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
abbott,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unrel,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
audiotext,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
network,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
telecom,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
gtv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
narrow,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
disput,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
vein,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
simpli,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
ultim,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
disposit,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hart,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dow,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ill,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sept,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
exclus,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
hypothet,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
admittedli,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
boundari,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
alway,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
plain,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
objection,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
plaintiff,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
most,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
tell,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
peculiar,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
clarifi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
theori,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ascertain,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
statu,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
someth,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
amendment,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
some,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
say,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
eg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
whitak,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
belt,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
concept,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
olympia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
br,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
bankr,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fla,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
those,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
pre,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
posit,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
examin,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
settl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
moosman,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
blitz,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
dmission,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
predic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pakistan,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
airlin,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ltd,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pnl,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
count,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
hirecontinu,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
alien,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
iad,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ie,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
unlaw,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
alreadi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
illeg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
sign,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
exhibit,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
vi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
knowingli,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
preparepres,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
iia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
schedul,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
iic,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
indic,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
took,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
twentythre,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
iiiad,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
error,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
attestation,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
belong,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
bokyon,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
cheon,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
iiia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
perman,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
box,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
attest,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
none,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
type,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
written,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
blank,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
suffici,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
verifi,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ident,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rosa,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
maria,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fournier,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
social,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
card,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
pedro,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
cabrera,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
